0.2061 5.35034
0.2071 5.34203
0.2081 5.33371
0.2091 5.32539
0.2101 5.31707
0.2111 5.30875
0.2121 5.30043
0.2131 5.29211
0.2141 5.2838
0.2151 5.27548
0.2161 5.26716
0.2171 5.25884
0.2181 5.25052
0.2191 5.2422
0.2201 5.23388
0.2211 5.22557
0.2221 5.21725
0.2231 5.20893
0.2241 5.20061
0.2251 5.19229
0.2261 5.18397
0.2271 5.17565
0.2281 5.16734
0.2291 5.15902
0.2301 5.1507
0.2311 5.14238
0.2321 5.13406
0.2331 5.12574
0.2341 5.11742
0.2351 5.10911
0.2361 5.10079
0.2371 5.09247
0.2381 5.08415
0.2391 5.07583
0.2401 5.06751
0.2411 5.05919
0.2421 5.05088
0.2431 5.04256
0.2441 5.03424
0.2451 5.02592
0.2461 5.0176
0.2471 5.00928
0.2481 5.00096
0.2491 4.99265
0.2501 4.98433
0.2511 4.97601
0.2521 4.96769
0.2531 4.95937
0.2541 4.95105
0.2551 4.94273
0.2561 4.93442
0.2571 4.9261
0.2581 4.91778
0.2591 4.90946
0.2601 4.90114
0.2611 4.89282
0.2621 4.8845
0.2631 4.87619
0.2641 4.86787
0.2651 4.85955
0.2661 4.85123
0.2671 4.84291
0.2681 4.83459
0.2691 4.82627
0.2701 4.81796
0.2711 4.80964
0.2721 4.80132
0.2731 4.793
0.2741 4.78468
0.2751 4.77636
0.2761 4.76804
0.2771 4.75973
0.2781 4.75141
0.2791 4.74309
0.2801 4.73477
0.2811 4.72645
0.2821 4.71813
0.2831 4.70981
0.2841 4.7015
0.2851 4.69318
0.2861 4.68486
0.2871 4.67654
0.2881 4.66822
0.2891 4.6599
0.2901 4.65158
0.2911 4.64327
0.2921 4.63495
0.2931 4.62663
0.2941 4.61831
0.2951 4.60999
0.2961 4.60167
0.2971 4.59335
0.2981 4.58504
0.2991 4.57672
0.3001 4.5684
0.3011 4.56008
0.3021 4.55176
0.3031 4.54344
0.3041 4.53512
0.3051 4.52681
0.3061 4.51849
0.3071 4.51017
0.3081 4.50185
0.3091 4.49353
0.3101 4.48521
0.3111 4.47689
0.3121 4.46858
0.3131 4.46026
0.3141 4.45194
0.3151 4.44362
0.3161 4.4353
0.3171 4.42698
0.3181 4.41866
0.3191 4.41035
0.3201 4.40203
0.3211 4.39371
0.3221 4.38539
0.3231 4.37707
0.3241 4.36875
0.3251 4.36043
0.3261 4.35212
0.3271 4.3438
0.3281 4.33548
0.3291 4.32716
0.3301 4.31884
0.3311 4.31052
0.3321 4.3022
0.3331 4.29389
0.3341 4.28557
0.3351 4.27725
0.3361 4.26893
0.3371 4.26061
0.3381 4.25229
0.3391 4.24397
0.3401 4.23566
0.3411 4.22734
0.3421 4.21902
0.3431 4.2107
0.3441 4.20238
0.3451 4.19406
0.3461 4.18574
0.3471 4.17743
0.3481 4.16911
0.3491 4.16079
0.3501 4.15247
0.3511 4.14415
0.3521 4.13583
0.3531 4.12751
0.3541 4.1192
0.3551 4.11088
0.3561 4.10256
0.3571 4.09424
0.3581 4.08592
0.3591 4.0776
0.3601 4.06928
0.3611 4.06097
0.3621 4.05265
0.3631 4.04433
0.3641 4.03601
0.3651 4.02769
0.3661 4.01937
0.3671 4.01105
0.3681 4.00274
0.3691 3.99442
0.3701 3.9861
0.3711 3.97778
0.3721 3.96946
0.3731 3.96114
0.3741 3.95282
0.3751 3.94451
0.3761 3.93619
0.3771 3.92787
0.3781 3.91955
0.3791 3.91123
0.3801 3.90291
0.3811 3.89459
0.3821 3.88628
0.3831 3.87796
0.3841 3.86964
0.3851 3.86132
0.3861 3.853
0.3871 3.84468
0.3881 3.83636
0.3891 3.82805
0.3901 3.81973
0.3911 3.81141
0.3921 3.80309
0.3931 3.79477
0.3941 3.78645
0.3951 3.77813
0.3961 3.76982
0.3971 3.7615
0.3981 3.75318
0.3991 3.74486
0.4001 3.73654
0.4011 3.72822
0.4021 3.7199
0.4031 3.71159
0.4041 3.70327
0.4051 3.69495
0.4061 3.68663
0.4071 3.67831
0.4081 3.66999
0.4091 3.66167
0.4101 3.65336
0.4111 3.64504
0.4121 3.63672
0.4131 3.6284
0.4141 3.62008
0.4151 3.61176
0.4161 3.60344
0.4171 3.59513
0.4181 3.58681
0.4191 3.57849
0.4201 3.57017
0.4211 3.56185
0.4221 3.55353
0.4231 3.54521
0.4241 3.5369
0.4251 3.52858
0.4261 3.52026
0.4271 3.51194
0.4281 3.50362
0.4291 3.4953
0.4301 3.48698
0.4311 3.47867
0.4321 3.47035
0.4331 3.46203
0.4341 3.45371
0.4351 3.44539
0.4361 3.43707
0.4371 3.42875
0.4381 3.42044
0.4391 3.41212
0.4401 3.4038
0.4411 3.39548
0.4421 3.38716
0.4431 3.37884
0.4441 3.37052
0.4451 3.36221
0.4461 3.35389
0.4471 3.34557
0.4481 3.33725
0.4491 3.32893
0.4501 3.32061
0.4511 3.31229
0.4521 3.30398
0.4531 3.29566
0.4541 3.28734
0.4551 3.27902
0.4561 3.2707
0.4571 3.26238
0.4581 3.25406
0.4591 3.24575
0.4601 3.23743
0.4611 3.22911
0.4621 3.22079
0.4631 3.21247
0.4641 3.20415
0.4651 3.19583
0.4661 3.18752
0.4671 3.1792
0.4681 3.17088
0.4691 3.16256
0.4701 3.15424
0.4711 3.14592
0.4721 3.1376
0.4731 3.12929
0.4741 3.12097
0.4751 3.11265
0.4761 3.10433
0.4771 3.09601
0.4781 3.08769
0.4791 3.07937
0.4801 3.07106
0.4811 3.06274
0.4821 3.05442
0.4831 3.0461
0.4841 3.03778
0.4851 3.02946
0.4861 3.02114
0.4871 3.01283
0.4881 3.00451
0.4891 2.99619
0.4901 2.98787
0.4911 2.97955
0.4921 2.97123
0.4931 2.96291
0.4941 2.9546
0.4951 2.94628
0.4961 2.93796
0.4971 2.92964
0.4981 2.92132
0.4991 2.913
