0.3561 5.42049
0.3571 5.41789
0.3581 5.41529
0.3591 5.41269
0.3601 5.41011
0.3611 5.40752
0.3621 5.40495
0.3631 5.40238
0.3641 5.39982
0.3651 5.39726
0.3661 5.39471
0.3671 5.39217
0.3681 5.38963
0.3691 5.3871
0.3701 5.38457
0.3711 5.38205
0.3721 5.37954
0.3731 5.37703
0.3741 5.37453
0.3751 5.37203
0.3761 5.36954
0.3771 5.36705
0.3781 5.36457
0.3791 5.3621
0.3801 5.35963
0.3811 5.35717
0.3821 5.35472
0.3831 5.35227
0.3841 5.34982
0.3851 5.34738
0.3861 5.34495
0.3871 5.34252
0.3881 5.3401
0.3891 5.33768
0.3901 5.33527
0.3911 5.33287
0.3921 5.33047
0.3931 5.32807
0.3941 5.32568
0.3951 5.3233
0.3961 5.32092
0.3971 5.31855
0.3981 5.31619
0.3991 5.31382
0.4001 5.31147
0.4011 5.30912
0.4021 5.30677
0.4031 5.30443
0.4041 5.3021
0.4051 5.29977
0.4061 5.29745
0.4071 5.29513
0.4081 5.29281
0.4091 5.29051
0.4101 5.2882
0.4111 5.28591
0.4121 5.28361
0.4131 5.28133
0.4141 5.27904
0.4151 5.27677
0.4161 5.27449
0.4171 5.27223
0.4181 5.26997
0.4191 5.26771
0.4201 5.26546
0.4211 5.26321
0.4221 5.26097
0.4231 5.25873
0.4241 5.2565
0.4251 5.25428
0.4261 5.25205
0.4271 5.24984
0.4281 5.24763
0.4291 5.24542
0.4301 5.24322
0.4311 5.24102
0.4321 5.23883
0.4331 5.23664
0.4341 5.23446
0.4351 5.23228
0.4361 5.23011
0.4371 5.22794
0.4381 5.22578
0.4391 5.22362
0.4401 5.22146
0.4411 5.21931
0.4421 5.21717
0.4431 5.21503
0.4441 5.21289
0.4451 5.21076
0.4461 5.20864
0.4471 5.20652
0.4481 5.2044
0.4491 5.20229
0.4501 5.20018
0.4511 5.19808
0.4521 5.19598
0.4531 5.19389
0.4541 5.1918
0.4551 5.18971
0.4561 5.18763
0.4571 5.18556
0.4581 5.18348
0.4591 5.18142
0.4601 5.17936
0.4611 5.1773
0.4621 5.17524
0.4631 5.17319
0.4641 5.17115
0.4651 5.16911
0.4661 5.16707
0.4671 5.16504
0.4681 5.16301
0.4691 5.16099
0.4701 5.15897
0.4711 5.15696
0.4721 5.15495
0.4731 5.15294
0.4741 5.15094
0.4751 5.14894
0.4761 5.14695
0.4771 5.14496
0.4781 5.14298
0.4791 5.141
0.4801 5.13902
0.4811 5.13705
0.4821 5.13508
0.4831 5.13312
0.4841 5.13116
0.4851 5.1292
0.4861 5.12725
0.4871 5.1253
0.4881 5.12336
0.4891 5.12142
0.4901 5.11948
0.4911 5.11755
0.4921 5.11562
0.4931 5.1137
0.4941 5.11178
0.4951 5.10987
0.4961 5.10795
0.4971 5.10605
0.4981 5.10414
0.4991 5.10224
